record_id,source,State,Latitude,Longitude,date,year,month,nearest_inventory_distance_km,landslide_event
NEG_000899,pseudo_negative,Assam,25.64152,93.881956,2019-04-09,2019,4,3.0398,0
NEG_000900,pseudo_negative,Assam,25.72679,91.405769,2011-06-11,2011,6,13.7712,0
NEG_000901,pseudo_negative,Assam,25.811462,92.028968,2025-05-10,2025,5,4.0261,0
NEG_000902,pseudo_negative,Assam,25.818472,92.402954,2016-07-05,2016,7,7.2652,0
NEG_000903,pseudo_negative,Assam,26.01222,92.820481,2009-11-07,2009,11,4.4152,0
NEG_000904,pseudo_negative,Assam,26.015857,93.515605,2013-07-08,2013,7,7.4845,0
NEG_000905,pseudo_negative,Assam,25.781767,93.708068,2026-07-12,2026,7,4.2636,0
NEG_000906,pseudo_negative,Assam,25.833052,94.343232,2021-06-09,2021,6,1.9743,0
NEG_000907,pseudo_negative,Assam,26.32646,91.458235,2013-07-10,2013,7,25.808,0
NEG_000908,pseudo_negative,Assam,26.149715,91.533234,2006-05-23,2006,5,10.1833,0
NEG_000909,pseudo_negative,Assam,26.200599,92.147604,2006-05-06,2006,5,11.3473,0
NEG_000910,pseudo_negative,Assam,26.173803,92.775485,2018-06-19,2018,6,1.2719,0
NEG_000911,pseudo_negative,Assam,26.067206,93.053159,2018-07-03,2018,7,20.2151,0
NEG_000912,pseudo_negative,Assam,26.313106,93.405962,2011-05-10,2011,5,11.397,0
NEG_000913,pseudo_negative,Assam,26.062332,93.837239,2021-05-28,2021,5,9.1366,0
NEG_000914,pseudo_negative,Assam,26.251757,94.37472,2016-05-02,2016,5,3.9742,0
NEG_000915,pseudo_negative,Assam,26.512894,91.369009,2022-08-14,2022,8,41.0766,0
NEG_000916,pseudo_negative,Assam,26.697851,91.835355,2026-08-31,2026,8,35.5256,0
NEG_000917,pseudo_negative,Assam,26.692534,92.29558,2013-09-22,2013,9,27.8426,0
NEG_000918,pseudo_negative,Assam,26.720986,92.571049,2008-07-20,2008,7,27.2496,0
NEG_000919,pseudo_negative,Assam,26.69214,92.980776,2020-09-25,2020,9,16.0813,0
NEG_000920,pseudo_negative,Assam,26.730367,93.331115,2017-08-22,2017,8,20.508,0
NEG_000921,pseudo_negative,Assam,26.721536,94.041589,2014-07-18,2014,7,32.5882,0
NEG_000922,pseudo_negative,Assam,26.456342,94.499271,2009-08-08,2009,8,4.7647,0
NEG_000923,pseudo_negative,Assam,27.017951,91.270931,2019-05-07,2019,5,79.524,0
NEG_000924,pseudo_negative,Assam,27.038884,91.729248,2005-08-03,2005,8,42.1461,0
NEG_000925,pseudo_negative,Assam,26.829786,92.314447,2021-05-10,2021,5,20.1574,0
NEG_000926,pseudo_negative,Assam,26.772776,92.586614,2021-08-14,2021,8,21.529,0
NEG_000927,pseudo_negative,Assam,26.903735,92.943262,2015-05-09,2015,5,17.0858,0
NEG_000928,pseudo_negative,Assam,27.063491,93.295187,2008-06-30,2008,6,13.4213,0
NEG_000929,pseudo_negative,Assam,26.773994,93.759534,2022-09-02,2022,9,24.0932,0
NEG_000930,pseudo_negative,Assam,26.920272,94.225887,2009-08-21,2009,8,37.3714,0
NEG_000931,pseudo_negative,Assam,24.653602,91.493779,2013-09-21,2013,9,56.2475,0
NEG_000932,pseudo_negative,Assam,24.602753,91.720912,2015-05-22,2015,5,47.6489,0
NEG_000933,pseudo_negative,Assam,24.590889,92.351059,2019-09-03,2019,9,14.23,0
NEG_000934,pseudo_negative,Assam,24.651225,92.46434,2012-11-16,2012,11,3.4583,0
NEG_000935,pseudo_negative,Assam,24.660621,92.850731,2025-08-11,2025,8,4.6453,0
NEG_000936,pseudo_negative,Assam,24.405883,93.363618,2005-05-01,2005,5,4.4954,0
NEG_000937,pseudo_negative,Assam,24.523402,93.932826,2016-09-20,2016,9,11.7333,0
NEG_000938,pseudo_negative,Assam,24.472691,94.198678,2007-05-01,2007,5,2.0223,0
NEG_000939,pseudo_negative,Assam,24.782069,91.158227,2011-05-01,2011,5,46.2745,0
NEG_000940,pseudo_negative,Assam,24.904051,91.780168,2018-09-29,2018,9,30.8463,0
NEG_000941,pseudo_negative,Assam,24.870136,91.997842,2024-05-18,2024,5,33.6711,0
NEG_000942,pseudo_negative,Assam,24.822934,92.534647,2026-05-14,2026,5,3.7375,0
NEG_000943,pseudo_negative,Assam,24.910855,93.15629,2018-08-24,2018,8,8.4685,0
NEG_000944,pseudo_negative,Assam,24.859993,93.237769,2017-07-23,2017,7,1.0392,0
NEG_000945,pseudo_negative,Assam,24.767706,93.793452,2022-08-30,2022,8,1.5434,0
NEG_000946,pseudo_negative,Assam,25.161884,91.283344,2011-07-09,2011,7,6.6009,0
NEG_000947,pseudo_negative,Assam,25.255635,91.527495,2021-05-25,2021,5,3.7577,0
NEG_000948,pseudo_negative,Assam,25.254589,92.214316,2016-08-21,2016,8,1.4197,0
NEG_000949,pseudo_negative,Assam,25.271749,93.098228,2016-05-08,2016,5,4.7319,0
NEG_000950,pseudo_negative,Assam,25.165428,93.343447,2025-06-12,2025,6,1.7418,0
NEG_000951,pseudo_negative,Assam,25.22745,93.747192,2013-07-25,2013,7,6.5253,0
NEG_000952,pseudo_negative,Assam,25.262757,94.116382,2005-04-15,2005,4,1.1826,0
NEG_000953,pseudo_negative,Assam,25.597158,91.229148,2009-06-29,2009,6,1.7515,0
NEG_000954,pseudo_negative,Assam,25.577916,92.139033,2008-05-12,2008,5,4.9688,0
NEG_000955,pseudo_negative,Assam,25.402522,92.418784,2017-06-30,2017,6,3.2673,0
NEG_000956,pseudo_negative,Assam,25.364728,93.204278,2008-07-01,2008,7,1.2887,0
NEG_000957,pseudo_negative,Assam,25.611493,93.61637,2015-07-23,2015,7,9.0854,0
NEG_000958,pseudo_negative,Assam,25.700111,93.669815,2017-10-31,2017,10,1.2972,0
NEG_000959,pseudo_negative,Assam,25.684415,94.190657,2016-08-05,2016,8,1.4345,0
NEG_000960,pseudo_negative,Assam,25.886825,91.306049,2023-08-29,2023,8,6.8154,0
NEG_000961,pseudo_negative,Assam,25.816199,91.681815,2024-05-05,2024,5,2.5886,0
NEG_000962,pseudo_negative,Assam,25.758361,92.286121,2021-07-22,2021,7,14.9056,0
NEG_000963,pseudo_negative,Assam,25.83803,92.653875,2007-10-26,2007,10,3.1749,0
NEG_000964,pseudo_negative,Assam,25.89757,93.147266,2008-07-16,2008,7,9.6912,0
NEG_000965,pseudo_negative,Assam,26.007379,93.390016,2017-06-12,2017,6,5.6613,0
NEG_000966,pseudo_negative,Assam,25.887805,93.886443,2013-07-21,2013,7,10.765,0
NEG_000967,pseudo_negative,Assam,26.17311,91.47736,2006-07-07,2006,7,16.3292,0
NEG_000968,pseudo_negative,Assam,26.238845,91.865469,2007-11-05,2007,11,3.7237,0
NEG_000969,pseudo_negative,Assam,26.237056,92.190055,2010-05-16,2010,5,16.7639,0
NEG_000970,pseudo_negative,Assam,26.225215,92.48035,2014-08-11,2014,8,12.4351,0
NEG_000971,pseudo_negative,Assam,26.225424,92.835877,2012-05-03,2012,5,9.3423,0
NEG_000972,pseudo_negative,Assam,26.119616,93.485116,2023-11-06,2023,11,10.3137,0
NEG_000973,pseudo_negative,Assam,26.126125,93.692017,2024-06-27,2024,6,19.3872,0
NEG_000974,pseudo_negative,Assam,26.724326,91.388217,2007-08-03,2007,8,59.8544,0
NEG_000975,pseudo_negative,Assam,26.739745,91.91615,2019-06-04,2019,6,26.3415,0
NEG_000976,pseudo_negative,Assam,26.507466,91.994488,2007-05-22,2007,5,20.9312,0
NEG_000977,pseudo_negative,Assam,26.51758,92.406134,2014-05-16,2014,5,50.0496,0
NEG_000978,pseudo_negative,Assam,26.547661,92.857356,2018-05-30,2018,5,19.1453,0
NEG_000979,pseudo_negative,Assam,26.578628,93.308858,2017-05-03,2017,5,6.7004,0
NEG_000980,pseudo_negative,Assam,26.417539,93.7127,2020-08-16,2020,8,8.2113,0
NEG_000981,pseudo_negative,Assam,26.428769,94.270467,2006-05-19,2006,5,10.1291,0
NEG_000982,pseudo_negative,Assam,26.871827,91.112645,2014-07-07,2014,7,74.7493,0
NEG_000983,pseudo_negative,Assam,27.085077,91.937296,2024-07-31,2024,7,28.2337,0
NEG_000984,pseudo_negative,Assam,26.771335,92.077554,2005-03-08,2005,3,13.9007,0
NEG_000985,pseudo_negative,Assam,26.776354,92.561615,2020-05-11,2020,5,22.6492,0
NEG_000986,pseudo_negative,Assam,26.990467,92.948961,2025-05-27,2025,5,19.3634,0
NEG_000987,pseudo_negative,Assam,26.929183,93.303355,2006-05-16,2006,5,4.9814,0
NEG_000988,pseudo_negative,Assam,26.799234,93.915314,2011-05-09,2011,5,35.3999,0
NEG_000989,pseudo_negative,Assam,27.064153,94.09991,2014-07-18,2014,7,27.5584,0
NEG_000990,pseudo_negative,Assam,24.415901,91.275883,2026-08-03,2026,8,48.2929,0
NEG_000991,pseudo_negative,Assam,24.405931,91.593249,2014-11-10,2014,11,31.5286,0
NEG_000992,pseudo_negative,Assam,24.604147,92.344656,2014-08-21,2014,8,12.621,0
NEG_000993,pseudo_negative,Assam,24.49502,92.755302,2013-06-16,2013,6,1.587,0
NEG_000994,pseudo_negative,Assam,24.550317,93.029961,2022-06-04,2022,6,3.6162,0
NEG_000995,pseudo_negative,Assam,24.43753,93.587331,2016-09-12,2016,9,2.0074,0
NEG_000996,pseudo_negative,Assam,24.482039,93.975854,2020-11-05,2020,11,12.3983,0
NEG_000997,pseudo_negative,Assam,24.757619,91.195453,2012-08-12,2012,8,53.7116,0
NEG_000998,pseudo_negative,Assam,25.00182,91.797074,2008-07-17,2008,7,21.046,0
NEG_000999,pseudo_negative,Assam,24.959951,92.30299,2009-11-09,2009,11,13.5543,0
NEG_001000,pseudo_negative,Assam,24.810598,92.710261,2015-08-30,2015,8,2.4539,0
NEG_001001,pseudo_negative,Assam,24.730051,93.047101,2009-09-04,2009,9,7.3232,0
NEG_001002,pseudo_negative,Assam,24.771353,93.52236,2022-05-29,2022,5,4.992,0
NEG_001003,pseudo_negative,Assam,24.80982,93.930267,2018-05-14,2018,5,3.7903,0
NEG_001004,pseudo_negative,Assam,25.243088,91.327825,2006-07-05,2006,7,4.4271,0
NEG_001005,pseudo_negative,Assam,25.146617,91.62788,2011-06-22,2011,6,4.0495,0
NEG_001006,pseudo_negative,Assam,25.205475,92.334514,2011-08-17,2011,8,4.5191,0
NEG_001007,pseudo_negative,Assam,25.054014,93.123667,2017-05-26,2017,5,6.9779,0
NEG_001008,pseudo_negative,Assam,25.094819,93.362948,2009-08-19,2009,8,1.8313,0
NEG_001009,pseudo_negative,Assam,25.55709,91.212919,2011-05-29,2011,5,1.2163,0
NEG_001010,pseudo_negative,Assam,25.609605,91.822286,2017-07-29,2017,7,2.0517,0
NEG_001011,pseudo_negative,Assam,25.474978,92.293598,2024-07-24,2024,7,4.1647,0
NEG_001012,pseudo_negative,Assam,25.628867,92.482203,2024-10-19,2024,10,3.4872,0
NEG_001013,pseudo_negative,Assam,25.473723,93.003141,2020-09-29,2020,9,3.6583,0
NEG_001014,pseudo_negative,Assam,25.669969,93.389533,2014-05-31,2014,5,17.6109,0
NEG_001015,pseudo_negative,Assam,25.542967,93.858342,2017-11-24,2017,11,1.9442,0
NEG_001016,pseudo_negative,Assam,25.856329,91.300546,2008-04-16,2008,4,5.2715,0
NEG_001017,pseudo_negative,Assam,25.882406,91.877178,2021-09-22,2021,9,1.8621,0
NEG_001018,pseudo_negative,Assam,25.843588,92.165571,2022-06-02,2022,6,2.7539,0
NEG_001019,pseudo_negative,Assam,25.872533,92.476775,2006-08-01,2006,8,4.9601,0
NEG_001020,pseudo_negative,Assam,25.85897,92.974056,2026-07-08,2026,7,14.2551,0
NEG_001021,pseudo_negative,Assam,25.859984,93.427559,2020-01-19,2020,1,3.1028,0
NEG_001022,pseudo_negative,Assam,26.021955,93.683428,2019-05-14,2019,5,8.7657,0
NEG_001023,pseudo_negative,Assam,26.350371,91.251709,2008-05-20,2008,5,19.5591,0
NEG_001024,pseudo_negative,Assam,26.060479,91.683567,2013-07-17,2013,7,5.1886,0
NEG_001025,pseudo_negative,Assam,26.385549,92.24179,2011-06-30,2011,6,32.7957,0
NEG_001026,pseudo_negative,Assam,26.325902,92.60548,2012-11-19,2012,11,23.14,0
NEG_001027,pseudo_negative,Assam,26.279322,93.18109,2009-05-23,2009,5,3.6289,0
NEG_001028,pseudo_negative,Assam,26.294992,93.431986,2015-09-28,2015,9,14.5526,0
NEG_001029,pseudo_negative,Assam,26.089699,93.710351,2008-07-03,2008,7,15.0902,0
NEG_001030,pseudo_negative,Assam,26.589137,91.440054,2024-07-09,2024,7,45.8491,0
NEG_001031,pseudo_negative,Assam,26.439163,91.88945,2019-05-06,2019,5,8.4064,0
NEG_001032,pseudo_negative,Assam,26.469363,92.284381,2023-08-04,2023,8,39.1529,0
NEG_001033,pseudo_negative,Assam,26.655979,92.689265,2010-05-06,2010,5,30.1966,0
NEG_001034,pseudo_negative,Assam,26.553426,92.8827,2021-06-21,2021,6,16.5876,0
NEG_001035,pseudo_negative,Assam,26.553614,93.273079,2017-05-18,2017,5,3.4557,0
NEG_001036,pseudo_negative,Assam,26.632806,93.683463,2009-08-31,2009,8,6.6801,0
NEG_001037,pseudo_negative,Assam,26.461321,94.087523,2021-05-11,2021,5,18.0773,0
NEG_001038,pseudo_negative,Assam,26.818833,91.455851,2020-05-19,2020,5,62.7873,0
NEG_001039,pseudo_negative,Assam,26.935482,91.619986,2021-04-30,2021,4,49.8934,0
NEG_001040,pseudo_negative,Assam,26.99606,92.270139,2020-05-03,2020,5,18.8046,0
NEG_001041,pseudo_negative,Assam,26.876044,92.739433,2015-08-17,2015,8,5.3072,0
NEG_001042,pseudo_negative,Assam,27.013543,93.150796,2007-07-15,2007,7,12.8721,0
NEG_001043,pseudo_negative,Assam,26.991124,93.337295,2015-04-26,2015,4,9.2725,0
NEG_001044,pseudo_negative,Assam,26.811026,93.995865,2011-05-11,2011,5,36.8216,0
NEG_001045,pseudo_negative,Assam,26.807916,94.308921,2005-05-27,2005,5,23.3245,0
NEG_001046,pseudo_negative,Assam,24.339987,91.281195,2016-05-30,2016,5,40.3368,0
NEG_001047,pseudo_negative,Assam,24.660257,91.890766,2014-09-09,2014,9,34.0378,0
NEG_001048,pseudo_negative,Assam,24.566005,92.158222,2012-09-13,2012,9,8.5671,0
NEG_001049,pseudo_negative,Assam,24.602979,92.691774,2016-07-31,2016,7,2.2038,0
NEG_001050,pseudo_negative,Assam,24.607753,93.165518,2007-05-07,2007,5,1.4352,0
NEG_001051,pseudo_negative,Assam,24.469058,93.591575,2024-08-09,2024,8,1.5885,0
NEG_001052,pseudo_negative,Assam,24.33201,93.805245,2007-05-20,2007,5,2.0419,0
NEG_001053,pseudo_negative,Assam,24.638682,94.148449,2024-05-29,2024,5,2.4359,0
NEG_001054,pseudo_negative,Assam,25.017227,91.341008,2009-05-03,2009,5,19.6623,0
NEG_001055,pseudo_negative,Assam,24.700176,91.763159,2016-06-25,2016,6,50.8013,0
NEG_001056,pseudo_negative,Assam,24.827745,92.191417,2026-08-17,2026,8,16.7838,0
NEG_001057,pseudo_negative,Assam,24.837039,92.673316,2009-06-30,2009,6,7.102,0
NEG_001058,pseudo_negative,Assam,24.678551,92.849764,2013-06-17,2013,6,6.5849,0
NEG_001059,pseudo_negative,Assam,24.853789,93.994939,2010-09-08,2010,9,7.1471,0
NEG_001060,pseudo_negative,Assam,24.675394,94.347025,2014-09-29,2014,9,4.551,0
NEG_001061,pseudo_negative,Assam,25.313586,91.251964,2017-07-26,2017,7,3.9438,0
NEG_001062,pseudo_negative,Assam,25.232511,91.535626,2022-07-07,2022,7,4.8672,0
NEG_001063,pseudo_negative,Assam,25.039478,92.25662,2013-11-26,2013,11,9.3188,0
NEG_001064,pseudo_negative,Assam,25.054296,92.7701,2012-07-03,2012,7,1.9689,0
NEG_001065,pseudo_negative,Assam,25.308971,92.826061,2010-04-01,2010,4,1.4865,0
NEG_001066,pseudo_negative,Assam,25.195518,93.572232,2024-05-04,2024,5,5.3558,0
NEG_001067,pseudo_negative,Assam,25.215271,93.753365,2016-11-22,2016,11,5.2717,0
NEG_001068,pseudo_negative,Assam,25.283376,94.457368,2021-09-16,2021,9,5.9234,0
NEG_001069,pseudo_negative,Assam,25.427139,91.111151,2020-05-21,2020,5,4.0498,0
NEG_001070,pseudo_negative,Assam,25.671846,91.806722,2023-06-29,2023,6,5.3369,0
NEG_001071,pseudo_negative,Assam,25.53172,92.256724,2020-07-08,2020,7,4.3662,0
NEG_001072,pseudo_negative,Assam,25.591488,92.78685,2026-05-24,2026,5,6.0187,0
NEG_001073,pseudo_negative,Assam,25.527987,93.04823,2014-07-05,2014,7,6.2028,0
NEG_001074,pseudo_negative,Assam,25.462005,93.275368,2013-05-16,2013,5,5.1861,0
NEG_001075,pseudo_negative,Assam,25.613603,94.165147,2020-04-27,2020,4,2.0185,0
NEG_001076,pseudo_negative,Assam,25.888942,91.219033,2011-07-07,2011,7,1.9221,0
NEG_001077,pseudo_negative,Assam,25.999305,91.902592,2016-05-10,2016,5,1.1259,0
NEG_001078,pseudo_negative,Assam,25.957274,92.188293,2016-08-07,2016,8,9.7235,0
NEG_001079,pseudo_negative,Assam,25.887884,92.647405,2006-07-12,2006,7,2.1169,0
NEG_001080,pseudo_negative,Assam,25.771118,93.120111,2012-09-05,2012,9,5.1712,0
NEG_001081,pseudo_negative,Assam,25.984127,93.54438,2016-05-01,2016,5,7.8413,0
NEG_001082,pseudo_negative,Assam,25.870437,93.908167,2017-06-28,2017,6,7.9449,0
NEG_001083,pseudo_negative,Assam,26.010687,94.151515,2015-05-12,2015,5,2.0579,0
NEG_001084,pseudo_negative,Assam,26.309843,91.14642,2018-09-08,2018,9,11.9244,0
NEG_001085,pseudo_negative,Assam,26.23819,91.516367,2011-07-01,2011,7,18.1443,0
NEG_001086,pseudo_negative,Assam,26.158955,92.016163,2016-05-20,2016,5,1.981,0
NEG_001087,pseudo_negative,Assam,26.258017,92.529936,2016-05-06,2016,5,17.8353,0
NEG_001088,pseudo_negative,Assam,26.135471,92.808715,2026-11-10,2026,11,6.1935,0
NEG_001089,pseudo_negative,Assam,26.340492,93.383858,2021-07-18,2021,7,8.5703,0
NEG_001090,pseudo_negative,Assam,26.339587,93.75422,2011-06-09,2011,6,1.5461,0
NEG_001091,pseudo_negative,Assam,26.701408,91.472665,2017-07-04,2017,7,51.9356,0
NEG_001092,pseudo_negative,Assam,26.530162,91.720078,2011-04-17,2011,4,21.3434,0
NEG_001093,pseudo_negative,Assam,26.689107,92.356129,2018-08-21,2018,8,32.1637,0
NEG_001094,pseudo_negative,Assam,26.580729,92.510656,2019-08-05,2019,8,43.8407,0
NEG_001095,pseudo_negative,Assam,26.414148,93.149245,2021-07-14,2021,7,8.3233,0
NEG_001096,pseudo_negative,Assam,26.511478,93.639833,2019-05-06,2019,5,7.3728,0
NEG_001097,pseudo_negative,Assam,26.455735,93.935156,2026-05-31,2026,5,19.0538,0
NEG_001098,pseudo_negative,Assam,26.710962,94.200875,2005-05-21,2005,5,18.5309,0
NEG_001099,pseudo_negative,Assam,26.914444,91.362357,2013-05-17,2013,5,76.8807,0
NEG_001100,pseudo_negative,Assam,27.029229,91.9261,2014-08-15,2014,8,24.6789,0
NEG_001101,pseudo_negative,Assam,27.016095,92.042379,2013-05-27,2013,5,15.9538,0
NEG_001102,pseudo_negative,Assam,27.011066,92.41545,2021-07-09,2021,7,16.376,0
NEG_001103,pseudo_negative,Assam,26.924537,93.160356,2009-05-31,2009,5,9.9663,0
NEG_001104,pseudo_negative,Assam,26.837103,93.377685,2026-07-15,2026,7,14.3302,0
NEG_001105,pseudo_negative,Assam,27.038781,93.983164,2014-07-01,2014,7,17.2811,0
NEG_001106,pseudo_negative,Assam,26.956662,94.27877,2005-06-04,2005,6,39.8775,0
NEG_001107,pseudo_negative,Assam,24.47144,91.162302,2013-06-23,2013,6,58.8886,0
NEG_001108,pseudo_negative,Assam,24.532595,91.731379,2023-05-28,2023,5,40.3997,0
NEG_001109,pseudo_negative,Assam,24.368881,92.067589,2019-06-13,2019,6,6.1625,0
NEG_001110,pseudo_negative,Assam,24.59267,92.472515,2021-07-03,2021,7,7.8324,0
NEG_001111,pseudo_negative,Assam,24.596185,93.160412,2014-07-23,2014,7,2.8199,0
NEG_001112,pseudo_negative,Assam,24.579222,93.516436,2023-07-08,2023,7,5.8145,0
NEG_001113,pseudo_negative,Assam,24.59523,93.788857,2018-07-21,2018,7,6.4256,0
NEG_001114,pseudo_negative,Assam,24.502996,94.120073,2005-10-21,2005,10,2.3117,0
NEG_001115,pseudo_negative,Assam,24.723112,91.238745,2025-04-02,2025,4,54.8068,0
NEG_001116,pseudo_negative,Assam,25.015634,91.721841,2008-05-12,2008,5,17.3695,0
NEG_001117,pseudo_negative,Assam,25.012307,92.046991,2007-05-23,2007,5,17.4269,0
NEG_001118,pseudo_negative,Assam,24.698647,92.66021,2010-08-01,2010,8,1.3496,0
NEG_001119,pseudo_negative,Assam,24.760683,93.11565,2023-08-24,2023,8,2.3415,0
NEG_001120,pseudo_negative,Assam,25.015802,93.756935,2005-09-09,2005,9,6.1974,0
NEG_001121,pseudo_negative,Assam,24.729653,94.364554,2026-05-24,2026,5,1.7427,0
NEG_001122,pseudo_negative,Assam,25.210172,91.328636,2016-10-10,2016,10,5.0444,0
NEG_001123,pseudo_negative,Manipur,23.867493,93.023048,2014-05-27,2014,5,2.3182,0
NEG_001124,pseudo_negative,Manipur,23.942706,93.413244,2019-09-21,2019,9,6.9117,0
NEG_001125,pseudo_negative,Manipur,24.025786,93.847859,2019-08-21,2019,8,3.8734,0
NEG_001126,pseudo_negative,Manipur,23.978306,94.281644,2023-07-08,2023,7,18.2479,0
NEG_001127,pseudo_negative,Manipur,23.998132,94.354425,2013-11-07,2013,11,23.1361,0
NEG_001128,pseudo_negative,Manipur,23.930123,94.577691,2025-06-10,2025,6,45.5982,0
NEG_001129,pseudo_negative,Manipur,24.203918,93.150478,2019-08-31,2019,8,4.9472,0
NEG_001130,pseudo_negative,Manipur,24.22162,93.241421,2025-05-27,2025,5,3.2401,0
NEG_001131,pseudo_negative,Manipur,24.084882,93.618,2008-06-26,2008,6,4.7622,0
NEG_001132,pseudo_negative,Manipur,24.215917,93.730595,2022-05-11,2022,5,8.0994,0
NEG_001133,pseudo_negative,Manipur,24.091712,93.977395,2017-07-14,2017,7,1.9917,0
NEG_001134,pseudo_negative,Manipur,24.109988,94.294199,2021-11-20,2021,11,13.0578,0
NEG_001135,pseudo_negative,Manipur,24.085548,94.450228,2011-06-26,2011,6,24.4138,0
NEG_001136,pseudo_negative,Manipur,24.105331,94.596665,2013-07-09,2013,7,35.689,0
NEG_001137,pseudo_negative,Manipur,24.365844,93.001859,2020-05-21,2020,5,3.8793,0
NEG_001138,pseudo_negative,Manipur,24.369161,93.325319,2008-05-06,2008,5,1.7634,0
NEG_001139,pseudo_negative,Manipur,24.336979,93.396277,2005-05-15,2005,5,4.1321,0
NEG_001140,pseudo_negative,Manipur,24.353629,93.850947,2020-05-29,2020,5,6.0655,0
NEG_001141,pseudo_negative,Manipur,24.362167,93.957872,2009-09-26,2009,9,1.8252,0
NEG_001142,pseudo_negative,Manipur,24.319833,94.108543,2019-10-13,2019,10,2.8638,0
NEG_001143,pseudo_negative,Manipur,24.49396,94.332681,2026-05-18,2026,5,10.2224,0
NEG_001144,pseudo_negative,Manipur,24.448817,94.745208,2013-05-15,2013,5,39.2832,0
NEG_001145,pseudo_negative,Manipur,24.654571,93.033155,2019-06-25,2019,6,2.9877,0
NEG_001146,pseudo_negative,Manipur,24.722679,93.230446,2020-06-05,2020,6,2.7105,0
NEG_001147,pseudo_negative,Manipur,24.529169,93.460199,2005-05-21,2005,5,6.5246,0
NEG_001148,pseudo_negative,Manipur,24.546781,93.654287,2020-10-03,2020,10,1.3824,0
NEG_001149,pseudo_negative,Manipur,24.738626,93.862749,2012-08-24,2012,8,6.5783,0
NEG_001150,pseudo_negative,Manipur,24.750788,94.159491,2005-07-09,2005,7,4.7912,0
NEG_001151,pseudo_negative,Manipur,24.718459,94.474341,2005-05-15,2005,5,8.393,0
NEG_001152,pseudo_negative,Manipur,24.688611,94.731091,2014-08-13,2014,8,16.3271,0
NEG_001153,pseudo_negative,Manipur,24.843699,93.049112,2010-09-16,2010,9,4.1209,0
NEG_001154,pseudo_negative,Manipur,24.976693,93.269363,2021-06-11,2021,6,10.5816,0
NEG_001155,pseudo_negative,Manipur,24.771415,93.721673,2014-06-06,2014,6,2.1657,0
NEG_001156,pseudo_negative,Manipur,24.93432,93.908212,2010-11-19,2010,11,9.4341,0
NEG_001157,pseudo_negative,Manipur,24.882106,94.124356,2023-08-11,2023,8,5.9204,0
NEG_001158,pseudo_negative,Manipur,24.868211,94.342088,2014-07-14,2014,7,2.7394,0
NEG_001159,pseudo_negative,Manipur,24.813087,94.675889,2022-06-03,2022,6,8.4273,0
NEG_001160,pseudo_negative,Manipur,25.121293,93.261533,2008-11-10,2008,11,1.29,0
NEG_001161,pseudo_negative,Manipur,25.060954,93.450036,2024-08-29,2024,8,2.2549,0
NEG_001162,pseudo_negative,Manipur,25.138945,93.635395,2012-08-05,2012,8,2.5821,0
NEG_001163,pseudo_negative,Manipur,25.030123,93.903585,2015-05-25,2015,5,10.7036,0
NEG_001164,pseudo_negative,Manipur,24.998367,94.088473,2016-08-14,2016,8,6.7585,0
NEG_001165,pseudo_negative,Manipur,25.027184,94.657043,2005-07-12,2005,7,4.3903,0
NEG_001166,pseudo_negative,Manipur,25.425145,93.064253,2015-12-13,2015,12,5.1589,0
NEG_001167,pseudo_negative,Manipur,25.227274,93.380586,2012-07-16,2012,7,3.1812,0
